,w_name
19525,محتمل
19526,خلال
19527,الصيف
19528,.
19529,تقع
19530,هذه
19531,الجزر
19532,على
19533,الفالق
19534,الهندي
19535,الأسترالي
19536,","
19537,الفالق
19538,الذي
19539,نشأ
19540,نتيجة
19541,اصطدام
19542,الصفائح
19543,الهندية
19544,ب
19545,الأسترالية
19546,.
19547,و
19548,من
19549,الأشياء
19550,التي
19551,تدعم
19552,هذه
19553,النظرية
19554,وجود
19555,قطيع
19556,ملكي
19557,كبير
19558,من
19559,الخيول
19560,في
19561,فيلا
19562,بيلوكا
19563,","
19564,في
19565,سستو
19566,سان
19567,جوفاني
19568,.
19569,عام
19570,1928
19571,","
19572,أنشئ
19573,ملعب
19574,غولف
19575,ب
19576,مساحة
19577,90
19578,هكتارا
19579,في
19580,الجزء
19581,الشمالي
19582,الشرقي
19583,من
19584,الحديقة
19585,","
19586,ب
19587,جوار
19588,مضمار
19589,السباق
19590,.
19591,عام
19592,1976
19593,","
19594,لم
19595,يعد
19596,مضمار
19597,السباق
19598,مستخدما
19599,","
19600,و
19601,في
19602,عام
19603,1990
19604,","
19605,دمر
19606,حريق
19607,ما
19608,تبقى
19609,من
19610,المدرجات
19611,الخشبية
19612,","
19613,و
19614,التي
19615,هدمت
19616,لاحاقا
19617,مع
19618,الإسطبلات
19619,.
19620,في
19621,آب
19622,من
19623,عام
19624,1969
19625,","
19626,حذف
19627,البابا
19628,بولس
19629,السادس
19630,عقوبة
19631,الإعدام
19632,من
19633,قوانين
19634,الفاتيكان
19635,و
19636,ألغا
19637,ها
19638,من
19639,جميع
19640,الجرائم
19641,.
19642,إصدار
19643,العملة
19644,المعدنية
19645,ل
19646,ه
19647,علاقة
19648,ب
19649,مسألة
19650,جمع
19651,العملات
19652,في
19653,الغالب
19654,","
19655,و
19656,بنية
19657,بيع
19658,ها
19659,ل
19660,هواة
19661,جمع
19662,العملات
19663,ب
19664,الأساس
19665,.
19666,الجزء
19667,الداخلي
19668,من
19669,المنطقة
19670,مسطح
19671,و
19672,مليء
19673,ب
19674,التلال
19675,","
19676,ب
19677,حيث
19678,لا
19679,يمكن
19680,تمييز
19681,جزء
19682,عن
19683,آخر
19684,.
19685,ثمة
19686,العديد
19687,من
19688,الآثار
19689,منذ
19690,ما
19691,قبل
19692,التاريخ
19693,","
19694,من
19695,ها
19696,شواهد
19697,قائمة
19698,و
19699,مناطير
19700,.
19701,تأسست
19702,المنطقة
19703,الملكية
19704,البولية
19705,و
19706,الكلابرية
19707,","
19708,و
19709,التي
19710,ضمت
19711,سامنيوم
19712,أيضا
19713,","
19714,و
19715,أجزاء
19716,من
19717,موليزي
19718,و
19719,بازيليكاتا
19720,الشرقية
19721,.
19722,خلال
19723,القرن
19724,الثالث
19725,عشر
19726,","
19727,استخدم
19728,بعض
19729,الكتاب
19730,اسم
19731,بوليا
19732,ل
19733,لدلالة
19734,على
19735,الجزء
19736,الجنوبي
19737,من
19738,شبه
19739,الجزيرة
19740,الإيطالية
19741,.
19742,يشير
19743,المؤرج
19744,ديفيد
19745,كراوتش
19746,إلى
19747,أن
19748,ستيفن
19749,ترك
19750,المواجهة
19751,في
19752,ذلك
19753,الوقت
19754,تقريبا
19755,ل
19756,يركز
19757,على
19758,مشاكل
19759,أخرى
19760,.
19761,كان
19762,قلة
19763,من
19764,هم
19765,فقط
19766,(
19767,الإيرلات
19768,)
19769,موجودين
19770,في
19771,عهد
19772,هنري
19773,الأول
19774,و
19775,كان
19776,ل
19777,هذا
19778,رمزية
19779,كبيرة
19780,.
19781,خلال
19782,حرب
19783,التحالف
19784,الأول
19785,","
19786,سرعان
19787,ما
19788,سلطت
19789,الأضواء
19790,على
19791,ضابط
19792,مدفعية
19793,كورسيكي
19794,شاب
19795,","
19796,في
19797,أعقاب
19798,الثورة
19799,الفرنسية
19800,:
19801,نابليون
19802,بونابرت
19803,.
19804,ب
19805,رغم
19806,عدم
19807,إنهائ
19808,ه
19809,ل
19810,لصراع
19811,","
19812,أجبر
19813,النصر
19814,الفرنسي
19815,في
19816,معركة
19817,مارينغو
19818,النمساويين
19819,على
19820,تسليم
19821,إيطاليا
19822,ل
19823,لمرة
19824,الثانية
19825,.
19826,أدى
19827,حصار
19828,أسطول
19829,فيلنوف
19830,إلى
19831,التخلي
19832,عن
19833,خطة
19834,غزو
19835,الجزر
19836,البريطانية
19837,","
19838,و
19839,أيضا
19840,ب
19841,سبب
19842,حدوث
19843,تطورات
19844,جديدة
19845,في
19846,القارة
19847,.
19848,كان
19849,نابليون
19850,واثقا
19851,من
19852,أن
19853,النجاح
19854,الواضح
19855,في
19856,أوسترليتز
19857,س
19858,يؤدي
19859,إلى
19860,معاهدة
19861,سلام
19862,شاملة
19863,","
19864,غير
19865,أن
19866,آمال
19867,ه
19868,سرعان
19869,ما
19870,تبددت
19871,:
19872,رفض
19873,رئيس
19874,الوزراء
19875,البريطاني
19876,الجديد
19877,اللورد
19878,غرينفيل
19879,أي
19880,اتفاق
19881,","
19882,كما
19883,فعل
19884,القيصر
19885,ألكسندر
19886,.
19887,في
19888,ما
19889,يتعلق
19890,ب
19891,الممارسات
19892,الدينية
19893,","
19894,تلقى
19895,فيوريلو
19896,تعليم
19897,ه
19898,الكنيسة
19899,الأسقفية
19900,","
19901,و
19902,ظل
19903,عضوا
19904,في
19905,الكنيسة
19906,البروتستانتية
19907,طوال
19908,حيات
19909,ه
19910,.
19911,أخبر
19912,ه
19913,الرجل
19914,أن
19915,الحرب
19916,بين
19917,العالمين
19918,قادمة
19919,","
19920,و
19921,كان
19922,قد
19923,تنبأ
19924,هو
19925,و
19926,والتر
19927,","
19928,أن
19929,ثمة
19930,سببا
19931,وجيها
19932,أن
19933,وليفيا
19934,","
19935,من
19936,بين
19937,الآخرين
19938,","
19939,دربت
19940,عندما
19941,كانت
19942,طفلة
19943,.
19944,التقى
19945,طالبا
19946,غوفريدو
19947,بيتراسي
19948,","
19949,إينيو
19950,موريكوني
19951,و
19952,برونو
19953,نيكولاي
19954,في
19955,معهد
19956,سانتا
19957,(
19958,القديسة
19959,)
19960,سيسيليا
19961,.
19962,نشأت
19963,بين
19964,هما
19965,علاقة
19966,مهنية
19967,و
19968,ودية
19969,طويلة
19970,استمرت
19971,ل
19972,سنوات
19973,.
19974,يتعاون
19975,نيكولاي
19976,في
19977,العديد
19978,من
19979,الموسيقى
19980,التصويرية
19981,ل
19982,لأفلام
19983,السينمائية
19984,التي
19985,ألف
19986,ها
19987,موريكوني
19988,مثل
19989,فيلم
19990,ميتي
19991,","
19992,في
19993,إحدى
19994,الأمسيات
19995,خلال
19996,العشاء
19997,","
19998,ألفت
19999,بعض
20000,ها
20001,من
20002,قبل
20003,الاثنين
20004,معا
20005,.
20006,مع
20007,ذلك
20008,","
20009,انهارت
20010,الصداقة
20011,ب
20012,سبب
20013,التعاون
20014,غير
20015,الرسمي
20016,بين
20017,الاثنين
20018,","
20019,و
20020,الذي
20021,أدى
20022,إلى
20023,نزاعات
20024,قانونية
20025,.
20026,خلال
20027,مرات
20028,التعاون
20029,المختلفة
20030,","
20031,من
20032,غير
20033,الواضح
20034,من
20035,من
20036,بين
20037,هما
20038,وضع
20039,بعض
20040,اللمسات
20041,في
20042,التوزيعات
20043,الموسيقية
20044,و
20045,التي
20046,ظهرت
20047,لاحقا
20048,في
20049,أسلوب
20050,كلا
20051,الفنانين
20052,.
20053,في
20054,القرن
20055,العشرين
20056,","
20057,بين
20058,عامي
20059,1904
20060,و
20061,1914
20062,","
20063,أحدث
20064,أنتونيو
20065,غاودي
20066,نظاما
20067,استمر
20068,ل
20069,عشر
20070,سنوات
20071,.
20072,في
20073,ه
20074,ثلاث
20075,مصليات
20076,كنسية
20077,متوازية
20078,عند
20079,القبة
20080,و
20081,العديد
20082,من
20083,المصليات
20084,الكنسية
20085,الجانبية
20086,بين
20087,الدعامات
20088,.
20089,يقضي
20090,التقليد
20091,على
20092,أن
20093,الشكل
20094,اختير
20095,عن
20096,قصد
20097,ب
20098,سبب
20099,العدد
20100,الكبير
20101,من
20102,اليهود
20103,الذين
20104,اعتنقوا
20105,المسيحية
20106,و
20107,عاشوا
20108,في
20109,بالما
20110,.
20111,قبل
20112,تشكل
20113,جبال
20114,الأنديز
20115,","
20116,كانت
20117,الحافة
20118,الغربية
20119,ل
20120,أمريكا
20121,الجنوبية
20122,تشهد
20123,العديد
20124,من
20125,الحركة
20126,الأوروجينية
20127,.
20128,تنتمي
20129,جبال
20130,الأنديز
20131,الوسطى
20132,إلى
20133,ما
20134,يدعى
20135,""""
20136,أنديز
20137,دي
20138,تيبو
20139,أدينو
20140,""""
20141,التي
20142,تشكلت
20143,من
20144,خلال
20145,انغراز
20146,القشرة
20147,المحيطية
20148,.
20149,مع
20150,ذلك
20151,","
20152,أثار
20153,الانفصال
20154,بين
20155,ه
20156,و
20157,بين
20158,ليناريس
20159,و
20160,وقف
20161,الخط
20162,التقدمي
20163,ثورة
20164,الحقوق
20165,التي
20166,أطاحت
20167,ب
20168,ه
20169,عام
20170,1879
20171,.
20172,في
20173,ظل
20174,إدارت
20175,ه
20176,","
20177,تمت
20178,الموافقة
20179,على
20180,تصويت
20181,الإناث
20182,","
20183,و
20184,تم
20185,تقنين
20186,الأحزاب
20187,السياسية
20188,","
20189,و
20190,سمح
20191,ل
20192,كل
20193,المنفيين
20194,ب
20195,العودة
20196,و
20197,أطلق
20198,سراح
20199,من
20200,تبقى
20201,من
20202,المعتقلين
20203,السياسيين
20204,.
20205,أدى
20206,انهيار
20207,عشرات
20208,المصارف
20209,و
20210,التدخلات
20211,التي
20212,جرت
20213,في
20214,ها
20215,إلى
20216,هروب
20217,رؤوس
20218,الأموال
20219,مما
20220,سبب
20221,إفلاس
20222,الشركات
20223,.
20224,إن
20225,ه
20226,الجزء
20227,من
20228,هذا
20229,الحد
20230,الثاني
20231,إلى
20232,الحد
20233,الخارجي
20234,","
20235,الخط
20236,الوهمي
20237,الذي
20238,يربط
20239,المنارة
20240,في
20241,بونتا
20242,ديل
20243,إستي
20244,و
20245,مالمنارة
20246,في
20247,بونتا
20248,راسا
20249,.
20250,بدأت
20251,الأمور
20252,تشهد
20253,تغييرا
20254,في
20255,تشرين
20256,الأول
20257,1777
20258,استسلمت
20259,القوات
20260,البريطانية
20261,ب
20262,قيادة
20263,الجنرال
20264,جون
20265,بيرغوين
20266,في
20267,ساراتوغا
20268,شمالي
20269,ولاية
20270,نيويورك
20271,.
20272,كانت
20273,الضربة
20274,القاضية
20275,و
20276,الدافع
20277,الذي
20278,احتاج
20279,ه
20280,المستوطنون
20281,ل
20282,نيل
20283,استقلال
20284,هم
20285,.
20286,الهنود
20287,الحمر
20288,الذين
20289,وصلوا
20290,من
20291,كندا
20292,","
20293,ب
20294,قيادة
20295,جوزيف
20296,برانت
20297,","
20298,دعموا
20299,البريطانيين
20300,ل
20301,أن
20302,المستعمرين
20303,كانوا
20304,يصادرون
20305,المزيد
20306,و
20307,المزيد
20308,من
20309,أراضي
20310,هم
20311,.
20312,كانت
20313,الحملة
20314,ب
20315,قيادة
20316,الجنرال
20317,جوزيف
20318,بيريغوين
20319,الذي
20320,كان
20321,يهدف
20322,إلى
20323,الوصول
20324,إلى
20325,ألباني
20326,.
20327,مع
20328,ذلك
20329,","
20330,تم
20331,اعتراض
20332,هم
20333,و
20334,كان
20335,علي
20336,هم
20337,خوض
20338,معركة
20339,في
20340,فريمان
20341,","
20342,ب
20343,القرب
20344,من
20345,نهر
20346,هدسون
20347,.
20348,إسبانية
20349,العصر
20350,الذهبي
20351,أو
20352,الإسبانية
20353,الحديثة
20354,المبكرة
20355,هي
20356,بديل
20357,عن
20358,اللغة
20359,التي
20360,تشكل
20361,الانتقال
20362,من
20363,إسبانية
20364,العصور
20365,الوسطى
20366,إلى
20367,الإسبانية
20368,الحديثة
20369,.
20370,من
20371,جهة
20372,أخرى
20373,","
20374,يحوي
20375,التاريخ
20376,الخارجي
20377,ل
20378,لغة
20379,على
20380,إشارات
20381,عن
20382,تاريخ
20383,متحدثي
20384,الإسبانية
20385,","
20386,و
20387,على
20388,تقلبات
20389,هم
20390,التاريخية
20391,و
20392,على
20393,الاستخدام
20394,الاجتماعي
20395,ل
20396,لغة
20397,.
20398,ب
20399,الرغم
20400,من
20401,ذلك
20402,","
20403,لو
20404,تم
20405,القبول
20406,ب
20407,القانون
20408,الإنجليزي
20409,","
20410,ل
20411,كان
20412,ل
20413,بنات
20414,لويس
20415,الخامس
20416,و
20417,فيليب
20418,الخامس
20419,و
20420,كارلوس
20421,الرابع
20422,حق
20423,ب
20424,المطالبة
20425,ب
20426,العرش
20427,أكثر
20428,من
20429,عمت
20430,هم
20431,إيزابيلا
20432,فرنسا
20433,.
20434,محاولات
20435,بسط
20436,السلام
20437,انتهت
20438,أخيرا
20439,في
20440,ربيع
20441,عام
20442,1415
20443,و
20444,قرر
20445,إنريكه
20446,تنفيذ
20447,خطت
20448,ه
20449,:
20450,غزو
20451,كامل
20452,مملكة
20453,فرنسا
20454,.
20455,كما
20456,أن
20457,ه
20458,استعرض
20459,مع
20460,فدرالية
20461,بوينوس
20462,آيريس
20463,","
20464,تمديد
20465,القانون
20466,التجاري
20467,و
20468,تعيين
20469,جنرالات
20470,جددا
20471,في
20472,الجيش
20473,.
20474,عام
20475,1976
20476,التقى
20477,ب
20478,صديقة
20479,عملت
20480,في
20481,شركت
20482,ه
20483,ل
20484,لتسجيلات
20485,شركة
20486,ذا
20487,روكيت
20488,ريكورد
20489,كومباني
20490,","
20491,كيكي
20492,دي
20493,","
20494,ل
20495,تسجيل
20496,ما
20497,س
20498,يكون
20499,نجاحا
20500,كبيرا
20501,آخر
20502,ل
20503,ه
20504,:
20505,""""
20506,لا
20507,تشرع
20508,ب
20509,فطر
20510,فؤاد
20511,ي
20512,""""
20513,.
20514,تولى
20515,بومبي
20516,قيادة
20517,فيلقين
20518,في
20519,كابوا
20520,و
20521,بدأ
20522,ب
20523,رفع
20524,الضرائب
20525,ب
20526,شكل
20527,غير
20528,قانوني
20529,","
20530,و
20531,هو
20532,تصرف
20533,","
20534,ب
20535,قدر
20536,ما
20537,كان
20538,متوقعا
20539,","
20540,استغل
20541,أتباع
20542,قيصر
20543,الذين
20544,كانوا
20545,في
20546,صف
20547,ه
20548,.
20549,تبلغ
20550,قيصر
20551,شخصيا
20552,ب
20553,تصرفات
20554,بومبي
20555,من
20556,قبل
20557,كوريو
20558,","
20559,الذي
20560,كانت
20561,ولايت
20562,ه
20563,قد
20564,انتهت
20565,في
20566,ذلك
20567,الوقت
20568,.
20569,في
20570,الوقت
20571,نفس
20572,ه
20573,","
20574,احتل
20575,مكان
20576,ه
20577,في
20578,المنصة
20579,من
20580,قبل
20581,مارك
20582,أنطونيو
20583,","
20584,الذي
20585,شغل
20586,المنصب
20587,حتى
20588,كانون
20589,الأول
20590,.
20591,لكن
20592,عندما
20593,أجاب
20594,ه
20595,مجلس
20596,الشيوخ
20597,ب
20598,شكل
20599,قاطع
20600,من
20601,خلال
20602,منع
20603,ه
20604,من
20605,المنافسة
20606,في
20607,القنصلية
20608,و
20609,منح
20610,ه
20611,خيار
20612,سحب
20613,قوات
20614,ه
20615,أو
20616,أن
20617,يصبح
20618,عدوا
20619,ل
20620,لشعب
20621,","
20622,أدرك
